#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         734       2.246     2.31635   0.0158258
         735     2.39707     2.31646   0.0158046
         736     2.52576     2.31674   0.0157857
         737     2.95937     2.31761   0.0157884
         738     2.61488     2.31802   0.0157721
         739     2.59832     2.31839   0.0157553
         740     2.70929     2.31892   0.0157429
         741     2.80781     2.31958   0.0157355
         742     2.07554     2.31925   0.0157177
         743     2.47728     2.31947    0.015698
         744     2.61911     2.31987    0.015682
         745     2.51421     2.32013   0.0156632
         746     2.64322     2.32056   0.0156481
         747     2.19973      2.3204    0.015628
         748     2.69789     2.32091   0.0156153
         749     3.53101     2.32252   0.0156778
         750     2.88532     2.32327   0.0156748
         751     2.69827     2.32377   0.0156619
         752     2.64436      2.3242   0.0156469
         753     2.94413     2.32502   0.0156478
         754     3.31944     2.32634   0.0156825
         755     3.16573     2.32745   0.0157011
         756     2.39985     2.32755   0.0156806
         757      1.7017     2.32672   0.0156817
         758       2.527     2.32698   0.0156632
         759     1.79257     2.32628   0.0156584
         760      1.8007     2.32559    0.015653
         761     1.99296     2.32515   0.0156386
         762     1.62377     2.32423   0.0156451
         763     1.74174     2.32347   0.0156432
         764     1.53786     2.32244   0.0156565
         765     1.60718     2.32151   0.0156639
         766      1.9127     2.32097   0.0156526
         767     2.15799     2.32076   0.0156336
         768     2.74636     2.32131   0.0156231
         769     2.65588     2.32175   0.0156088
         770     2.40772     2.32186   0.0155889
         771     2.86454     2.32256   0.0155846
         772     2.92176     2.32334   0.0155837
         773     2.70845     2.32384   0.0155715
         774     2.63453     2.32424   0.0155566
         775      2.3046     2.32421   0.0155365
         776     2.31997     2.32421   0.0155165
         777     2.25212     2.32412   0.0154968
         778     2.37736     2.32418   0.0154771
         779     2.11368     2.32391   0.0154595
         780     1.97257     2.32346   0.0154463
         781     2.03419     2.32309   0.0154309
         782     1.86662     2.32251   0.0154223
         783     1.62722     2.32162   0.0154281
         784     1.91197      2.3211   0.0154173
         785     2.43175     2.32124   0.0153983
         786     2.68853     2.32171   0.0153858
         787      2.8441     2.32237   0.0153805
         788     2.67002     2.32281   0.0153673
         789     2.89044     2.32353   0.0153647
         790     3.17796     2.32461   0.0153833
         791     3.09447     2.32559   0.0153946
         792     3.18477     2.32667   0.0154133
         793     2.99388     2.32751   0.0154168
         794     3.00716     2.32837   0.0154211
         795     2.88898     2.32907   0.0154179
         796     2.52234     2.32932   0.0154004
         797      2.1692     2.32912   0.0153824
         798     2.57277     2.32942   0.0153661
         799     2.63401      2.3298   0.0153516
         800     2.46587     2.32997   0.0153334
         801     2.45735     2.33013   0.0153151
         802     2.72056     2.33062   0.0153037
         803     2.70365     2.33108   0.0152917
         804      3.3429     2.33234   0.0153244
         805     3.32949     2.33358   0.0153553
         806     3.04124     2.33446   0.0153614
         807     3.00425     2.33529   0.0153647
         808      2.4587     2.33544   0.0153465
         809     2.70037     2.33589   0.0153341
         810     3.01952     2.33674   0.0153384
         811     2.89321     2.33742   0.0153348
         812     2.26269     2.33733   0.0153162
         813     2.39027     2.33739   0.0152975
         814     2.43209     2.33751   0.0152792
         815     2.34968     2.33753   0.0152604
         816     2.71645     2.33799   0.0152488
         817     2.78891     2.33854   0.0152401
         818     2.61121     2.33888   0.0152251
         819     2.26824     2.33879   0.0152068
         820     2.06801     2.33846   0.0151918
         821     1.76696     2.33776   0.0151893
         822     1.99353     2.33734   0.0151766
         823       2.066     2.33701   0.0151617
         824     1.95122     2.33655   0.0151505
         825     2.28195     2.33648   0.0151323
         826     2.35041      2.3365    0.015114
         827     2.72286     2.33696   0.0151029
         828     2.65065     2.33734   0.0150895
         829      2.9869     2.33813   0.0150916
         830     2.25015     2.33802   0.0150738
         831     2.12792     2.33777   0.0150577
         832     1.88498     2.33722   0.0150495
         833     1.73079      2.3365    0.015049
         834      1.8894     2.33596   0.0150405
         835     1.86091     2.33539   0.0150333
         836     2.28556     2.33533   0.0150154
         837     2.33435     2.33533   0.0149975
         838     2.28248     2.33527   0.0149797
         839     2.60487     2.33559   0.0149653
         840     2.08951      2.3353   0.0149503
         841     2.08396       2.335   0.0149355
         842      2.3661     2.33503   0.0149179
         843     2.66454     2.33542   0.0149053
         844     2.81198     2.33599   0.0148983
         845     3.02934     2.33681   0.0149033
         846     2.64104     2.33717     0.01489
         847     2.27514      2.3371   0.0148726
         848     2.39426     2.33716   0.0148552
         849       2.403     2.33724   0.0148379
         850     2.13261       2.337   0.0148224
         851     2.25367      2.3369   0.0148053
         852      1.8656     2.33635   0.0147983
         853     1.92189     2.33586   0.0147889
         854     2.29354     2.33581   0.0147716
         855     2.40724      2.3359   0.0147546
         856     2.15778     2.33569   0.0147388
         857     2.74398     2.33617   0.0147293
         858     2.63455     2.33651   0.0147163
         859     2.76081     2.33701   0.0147074
         860     2.83805     2.33759   0.0147019
         861     2.94016     2.33829   0.0147014
         862     2.70881     2.33872   0.0146907
         863     2.64931     2.33908    0.014678
         864     2.33343     2.33907   0.0146611
         865      2.0461     2.33873    0.014648
         866     1.62076     2.33791   0.0146545
         867     1.38564     2.33681   0.0146787
         868     1.70349     2.33608     0.01468
         869     1.90222     2.33558   0.0146716
         870     1.92616     2.33511   0.0146622
         871     1.61822     2.33428   0.0146685
         872     1.98372     2.33388   0.0146572
         873     2.30439     2.33385   0.0146404
         874     2.24386     2.33375    0.014624
         875      2.2376     2.33364   0.0146077
         876     2.41706     2.33373   0.0145914
         877     2.12925      2.3335   0.0145766
         878      2.3163     2.33348     0.01456
         879     2.31869     2.33346   0.0145434
         880     2.18862      2.3333   0.0145279
         881     2.06361     2.33299   0.0145146
         882     2.17957     2.33282   0.0144992
         883     2.31921      2.3328   0.0144828
         884     2.43506     2.33292   0.0144668
         885     2.37527     2.33296   0.0144506
         886     2.49474     2.33315   0.0144354
         887     2.52352     2.33336   0.0144207
         888     2.61074     2.33367   0.0144079
         889      2.7421     2.33413    0.014399
         890     3.22671     2.33514   0.0144177
         891     3.07161     2.33596   0.0144252
         892     2.79482     2.33648   0.0144182
         893     2.78949     2.33698    0.014411
         894     3.08803     2.33782   0.0144193
         895     2.62445     2.33815   0.0144068
         896     2.76176     2.33862   0.0143984
         897     2.43424     2.33872   0.0143828
         898     2.42338     2.33882   0.0143671
         899     2.73553     2.33926   0.0143579
         900     2.97342     2.33996   0.0143592
         901     2.61636     2.34027   0.0143465
         902     2.77011     2.34075   0.0143385
         903     2.59503     2.34103   0.0143254
         904     2.85754      2.3416    0.014321
         905     2.99829     2.34233   0.0143235
         906      2.8598      2.3429   0.0143191
         907     1.93691     2.34245   0.0143103
         908     2.71033     2.34286   0.0143003
         909     2.40522     2.34292   0.0142847
         910     2.35808     2.34294    0.014269
         911     2.25774     2.34285   0.0142537
         912     2.32679     2.34283    0.014238
         913     1.88836     2.34233   0.0142311
         914     1.94857      2.3419   0.0142221
         915      2.3216     2.34188   0.0142066
         916      2.2761     2.34181   0.0141912
         917     1.71493     2.34112   0.0141922
         918     1.69143     2.34042   0.0141944
         919     1.62226     2.33963   0.0142004
