#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         732      1.3672     1.39367   0.0137025
         733     1.34266      1.3936    0.013684
         734     1.31675     1.39349   0.0136657
         735     1.29224     1.39336   0.0136478
         736      1.2678     1.39319   0.0136303
         737     1.24258     1.39298   0.0136134
         738     1.21814     1.39274    0.013597
         739     1.19409     1.39248   0.0135812
         740     1.17123     1.39218   0.0135662
         741     1.14846     1.39185   0.0135519
         742     1.12607     1.39149   0.0135383
         743     1.10533      1.3911   0.0135256
         744     1.08438     1.39069   0.0135137
         745     1.06374     1.39025   0.0135027
         746     1.04417     1.38979   0.0134925
         747     1.02569      1.3893   0.0134833
         748     1.00737     1.38879   0.0134749
         749     0.99162     1.38826   0.0134674
         750    0.975785     1.38771   0.0134606
         751    0.960828     1.38714   0.0134547
         752    0.947214     1.38656   0.0134495
         753     0.93396     1.38596   0.0134451
         754    0.921276     1.38534   0.0134414
         755    0.909602     1.38471   0.0134383
         756    0.899136     1.38407   0.0134359
         757    0.888142     1.38341   0.0134341
         758    0.878488     1.38275   0.0134329
         759     0.86939     1.38207   0.0134322
         760    0.860784     1.38138    0.013432
         761    0.852601     1.38069   0.0134323
         762    0.844532     1.37999   0.0134331
         763    0.837707     1.37928   0.0134343
         764    0.830848     1.37856   0.0134359
         765    0.823646     1.37783   0.0134379
         766    0.817963      1.3771   0.0134402
         767    0.810845     1.37636    0.013443
         768    0.804405     1.37562   0.0134461
         769    0.796419     1.37487   0.0134497
         770    0.789978     1.37411   0.0134536
         771    0.782399     1.37334    0.013458
         772    0.775101     1.37256   0.0134629
         773    0.767344     1.37178   0.0134682
         774    0.759117     1.37099   0.0134741
         775    0.750424     1.37019   0.0134805
         776    0.741999     1.36938   0.0134874
         777    0.733383     1.36856   0.0134948
         778    0.724367     1.36773   0.0135029
         779    0.714751     1.36689   0.0135115
         780    0.706024     1.36605   0.0135207
         781    0.696553     1.36519   0.0135306
         782    0.687358     1.36432    0.013541
         783    0.678259     1.36345    0.013552
         784    0.669085     1.36256   0.0135637
         785    0.660621     1.36167   0.0135758
         786    0.651735     1.36076   0.0135886
         787    0.643939     1.35985   0.0136018
         788    0.636339     1.35893   0.0136155
         789    0.628519     1.35801   0.0136297
         790    0.621511     1.35708   0.0136443
         791    0.615621     1.35614   0.0136592
         792    0.609707      1.3552   0.0136744
         793    0.605041     1.35425   0.0136898
         794    0.600721      1.3533   0.0137054
         795    0.598011     1.35235   0.0137211
         796    0.596006      1.3514   0.0137367
         797    0.595246     1.35045   0.0137522
         798    0.595065     1.34951   0.0137675
         799    0.596478     1.34856   0.0137825
         800    0.598093     1.34763   0.0137972
         801    0.601648     1.34669   0.0138113
         802    0.606715     1.34577   0.0138249
         803    0.613581     1.34486   0.0138377
         804     0.62133     1.34396   0.0138497
         805    0.630251     1.34307   0.0138609
         806    0.641106      1.3422    0.013871
         807    0.653214     1.34135   0.0138801
         808     0.66661     1.34051    0.013888
         809    0.681806      1.3397   0.0138947
         810    0.698351     1.33891   0.0139001
         811    0.716748     1.33814   0.0139041
         812     0.73653      1.3374   0.0139067
         813    0.758428     1.33669   0.0139078
         814    0.781723     1.33601   0.0139074
         815    0.805683     1.33535   0.0139056
         816    0.832213     1.33474   0.0139022
         817    0.860325     1.33416   0.0138973
         818    0.890225     1.33361   0.0138909
         819    0.921376     1.33311   0.0138831
         820    0.953956     1.33265   0.0138738
         821    0.987655     1.33223   0.0138633
         822     1.02287     1.33185   0.0138515
         823     1.05878     1.33152   0.0138387
         824      1.0955     1.33123   0.0138248
         825     1.13461       1.331   0.0138101
         826     1.17427     1.33081   0.0137947
         827      1.2141     1.33066   0.0137788
         828     1.25466     1.33057   0.0137624
         829     1.29506     1.33053   0.0137459
         830     1.33608     1.33054   0.0137293
         831     1.37729     1.33059   0.0137129
         832     1.41776      1.3307   0.0136968
         833     1.45827     1.33085   0.0136813
         834     1.49739     1.33105   0.0136663
         835     1.53612      1.3313   0.0136522
         836     1.57329     1.33159   0.0136389
         837     1.60989     1.33192   0.0136266
         838     1.64378     1.33229   0.0136155
         839     1.67621      1.3327   0.0136054
         840     1.70625     1.33315   0.0135965
         841     1.73517     1.33362   0.0135887
         842     1.76253     1.33413   0.0135821
         843     1.78651     1.33467   0.0135766
         844     1.80791     1.33523   0.0135721
         845     1.82661     1.33581   0.0135685
         846     1.84202     1.33641   0.0135656
         847     1.85624     1.33702   0.0135635
         848     1.86681     1.33765   0.0135619
         849      1.8737     1.33828   0.0135606
         850     1.87837     1.33892   0.0135595
         851     1.88037     1.33955   0.0135585
         852     1.87904     1.34018   0.0135574
         853     1.87421     1.34081   0.0135559
         854     1.86721     1.34143   0.0135541
         855     1.85792     1.34203   0.0135517
         856     1.84626     1.34262   0.0135486
         857     1.83262     1.34319   0.0135449
         858     1.81694     1.34374   0.0135403
         859     1.79938     1.34427    0.013535
         860     1.77989     1.34478   0.0135287
         861     1.75912     1.34526   0.0135215
         862     1.73676     1.34572   0.0135135
         863     1.71397     1.34614   0.0135046
         864     1.68945     1.34654   0.0134948
         865     1.66409     1.34691   0.0134842
         866     1.63806     1.34724   0.0134728
         867     1.61027     1.34755   0.0134607
         868     1.58378     1.34782   0.0134479
         869     1.55703     1.34806   0.0134346
         870     1.53061     1.34827   0.0134208
         871     1.50322     1.34845   0.0134065
         872     1.47568     1.34859    0.013392
         873     1.44811     1.34871   0.0133771
         874     1.42109     1.34879   0.0133621
         875      1.3952     1.34884   0.0133469
         876      1.3693     1.34887   0.0133317
         877     1.34446     1.34886   0.0133165
         878     1.32027     1.34883   0.0133013
         879     1.29679     1.34877   0.0132863
         880     1.27409     1.34869   0.0132715
         881     1.25224     1.34858   0.0132569
         882     1.23079     1.34844   0.0132425
         883     1.21124     1.34829   0.0132285
         884     1.19147     1.34811   0.0132147
         885      1.1732     1.34791   0.0132012
         886     1.15572     1.34769   0.0131881
         887      1.1398     1.34746   0.0131753
         888     1.12472     1.34721   0.0131629
         889     1.11099     1.34694   0.0131508
         890     1.09742     1.34666    0.013139
         891     1.08618     1.34637   0.0131275
         892     1.07536     1.34607   0.0131163
         893     1.06544     1.34575   0.0131054
         894      1.0569     1.34543   0.0130947
         895     1.04902      1.3451   0.0130842
         896     1.04275     1.34476    0.013074
         897     1.03784     1.34442   0.0130639
         898     1.03381     1.34407   0.0130539
         899     1.03087     1.34372    0.013044
         900     1.02899     1.34338   0.0130342
         901     1.02816     1.34303   0.0130245
         902     1.02762     1.34268   0.0130147
         903     1.02829     1.34233    0.013005
         904      1.0311     1.34198   0.0129951
         905     1.03454     1.34164   0.0129852
         906     1.03832     1.34131   0.0129752
         907     1.04309     1.34098    0.012965
         908     1.04854     1.34066   0.0129548
         909     1.05361     1.34034   0.0129444
         910     1.05966     1.34003   0.0129338
         911     1.06635     1.33973   0.0129231
         912     1.07308     1.33944   0.0129122
         913     1.08022     1.33916   0.0129012
         914     1.08692     1.33888   0.0128901
         915     1.09378     1.33861   0.0128788
         916     1.10067     1.33835   0.0128673
         917      1.1072      1.3381   0.0128558
         918     1.11301     1.33786   0.0128441
         919      1.1182     1.33762   0.0128323
