#     BLOCK:   VELOCITY:   ACT_POFV:    AVE_POFV:        ERROR:
          29     3.35876    0.164311    0.194472  0.00896674
          29     3.71231    0.179081    0.132701   0.0100713
          29     4.06586   0.0408551   0.0737667  0.00857891
          29     4.41942   0.0560448   0.0569063  0.00490373
          29     4.77297   0.0884145   0.0441043   0.0050676
          29     5.12652   0.0425312   0.0260392  0.00450564
          29     5.48008 0.000628539  0.00638834   0.0018481
          29     5.83363   0.0255606   0.0164052  0.00201383
          29     6.18718           0   0.0125094  0.00274565
          29     6.54074           0 0.000888625 0.000509702
          29     6.89429           0  0.00812405  0.00219823
          30    0.176777   0.0180705   0.0542639   0.0143264
          30     0.53033   0.0870527    0.141856   0.0221077
          30    0.883883    0.212289    0.212139   0.0129903
          30     1.23744    0.315055    0.310514   0.0148724
          30     1.59099    0.361986    0.334739   0.0136937
          30     1.94454     0.39247    0.344272   0.0179769
          30      2.2981    0.367538    0.335415  0.00893657
          30     2.65165    0.212551    0.300438   0.0141767
          30      3.0052    0.247068    0.221083    0.014039
          30     3.35876    0.194533    0.194474  0.00866785
          30     3.71231    0.141893    0.133008  0.00974025
          30     4.06586   0.0924477   0.0743894  0.00831551
          30     4.41942   0.0504403   0.0566908  0.00474501
          30     4.77297    0.106118   0.0461715  0.00530356
          30     5.12652  0.00272367    0.025262  0.00442197
          30     5.48008   0.0261891  0.00704837  0.00190071
          30     5.83363           0   0.0158584  0.00201958
          30     6.18718           0   0.0120924   0.0026856
          30     6.54074           0 0.000859004 0.000493572
          30     6.89429           0  0.00785325  0.00214157
          31    0.176777           0   0.0525134   0.0139708
          31     0.53033   0.0838576    0.139985   0.0214735
          31    0.883883    0.258068    0.213621   0.0126555
          31     1.23744    0.323017    0.310917   0.0143981
          31     1.59099    0.382466    0.336279   0.0133383
          31     1.94454    0.392418    0.345825    0.017464
          31      2.2981    0.367853    0.336461  0.00870934
          31     2.65165    0.194428    0.297019   0.0141258
          31      3.0052      0.2709     0.22269   0.0136778
          31     3.35876    0.110832    0.191775  0.00879816
          31     3.71231    0.137388    0.133149  0.00942708
          31     4.06586   0.0851147   0.0747354  0.00805447
          31     4.41942   0.0774675    0.057361  0.00463903
          31     4.77297    0.117065   0.0484584  0.00560388
          31     5.12652  0.00136184   0.0244911  0.00434602
          31     5.48008   0.0261891  0.00766581  0.00193709
          31     5.83363           0   0.0153468  0.00201818
          31     6.18718           0   0.0117023  0.00262715
          31     6.54074           0 0.000831294 0.000478427
          31     6.89429           0  0.00759992  0.00208742
          32    0.176777 0.000942809   0.0509019   0.0136268
          32     0.53033   0.0203752    0.136247   0.0211253
          32    0.883883    0.294471    0.216147   0.0125097
          32     1.23744    0.292323    0.310336   0.0139599
          32     1.59099    0.473657    0.340572   0.0135948
          32     1.94454    0.345068    0.345801   0.0169183
          32      2.2981    0.380528    0.337838  0.00854535
          32     2.65165    0.276924    0.296391   0.0136983
          32      3.0052     0.16452    0.220873   0.0133706
          32     3.35876    0.188719     0.19168  0.00852373
          32     3.71231   0.0936524    0.131915  0.00921293
          32     4.06586    0.104128   0.0756539  0.00785496
          32     4.41942   0.0493927    0.057112  0.00450074
          32     4.77297   0.0913477   0.0497986  0.00558674
          32     5.12652   0.0261891   0.0245441  0.00421053
          32     5.48008   0.0261891  0.00824467  0.00196114
          32     5.83363           0   0.0148672  0.00201129
          32     6.18718           0   0.0113366  0.00257038
          32     6.54074           0 0.000805316 0.000464181
          32     6.89429           0  0.00736242  0.00203565
          33    0.176777  0.00717582   0.0495768   0.0132782
          33     0.53033   0.0743772    0.134373   0.0205682
          33    0.883883    0.220303    0.216273   0.0121312
          33     1.23744    0.212237    0.307364   0.0138497
          33     1.59099    0.483556    0.344905   0.0138561
          33     1.94454    0.345906    0.345805   0.0164056
          33      2.2981    0.382833    0.339202  0.00839447
          33     2.65165    0.345278    0.297872   0.0133631
          33      3.0052    0.199195    0.220216   0.0129815
          33     3.35876    0.178139     0.19127  0.00827531
          33     3.71231   0.0691917    0.130014   0.0091277
          33     4.06586   0.0981569   0.0763358  0.00764648
          33     4.41942   0.0612302   0.0572368  0.00436609
          33     4.77297   0.0984712   0.0512736  0.00560876
          33     5.12652   0.0416407   0.0250622  0.00411469
          33     5.48008   0.0107375  0.00832021  0.00190316
          33     5.83363           0   0.0144167  0.00200016
          33     6.18718           0   0.0109931  0.00251534
          33     6.54074           0 0.000780913 0.000450756
          33     6.89429           0  0.00713932  0.00198615
          34    0.176777  0.00319508   0.0482127   0.0129575
          34     0.53033   0.0542639    0.132016   0.0200977
          34    0.883883    0.197204    0.215712   0.0117874
          34     1.23744    0.245654    0.305549   0.0135608
          34     1.59099    0.523102    0.350146   0.0144057
          34     1.94454    0.369424    0.346499   0.0159378
          34      2.2981    0.359158    0.339789  0.00816807
          34     2.65165    0.339464    0.299095   0.0130259
          34      3.0052    0.209618    0.219904   0.0126035
          34     3.35876    0.145874    0.189934  0.00813892
          34     3.71231   0.0679346    0.128188  0.00904002
          34     4.06586   0.0967427    0.076936   0.0074451
          34     4.41942   0.0793531   0.0578872  0.00428585
          34     4.77297   0.0850623   0.0522674  0.00553114
          34     5.12652   0.0523783   0.0258656  0.00407135
          34     5.48008           0   0.0080755  0.00186285
          34     5.83363           0   0.0139927  0.00198577
          34     6.18718           0   0.0106698  0.00246205
          34     6.54074           0 0.000757945 0.000438083
          34     6.89429           0  0.00692934   0.0019388
          35    0.176777   0.0137231   0.0472273   0.0126247
          35     0.53033   0.0915049    0.130859   0.0195568
          35    0.883883    0.228317    0.216072   0.0114561
          35     1.23744    0.216532    0.303005   0.0134097
          35     1.59099    0.452915    0.353082   0.0142903
          35     1.94454    0.325374    0.345896   0.0154938
          35      2.2981    0.416722    0.341987  0.00822514
          35     2.65165    0.266396    0.298161   0.0126872
          35      3.0052    0.240992    0.220507   0.0122578
          35     3.35876    0.190866    0.189961  0.00790642
          35     3.71231    0.119056    0.127927   0.0087855
          35     4.06586    0.086267   0.0772026  0.00723715
          35     4.41942   0.0354077    0.057245  0.00421125
          35     4.77297   0.0818149   0.0531116  0.00543715
          35     5.12652   0.0625397   0.0269135  0.00408764
          35     5.48008           0  0.00784477  0.00182386
          35     5.83363           0   0.0135929  0.00196887
          35     6.18718           0   0.0103649  0.00241051
          35     6.54074           0 0.000736289 0.000426101
          35     6.89429           0  0.00673136  0.00189349
          36    0.176777           0   0.0459154    0.012342
          36     0.53033   0.0741153    0.129283    0.019077
          36    0.883883    0.205951    0.215791   0.0111413
          36     1.23744    0.317936     0.30342   0.0130437
          36     1.59099    0.401584    0.354429   0.0139567
          36     1.94454    0.378957    0.346814   0.0150906
          36      2.2981    0.294942     0.34068  0.00809981
          36     2.65165    0.340197    0.299329   0.0123884
          36      3.0052    0.156244    0.218722   0.0120465
          36     3.35876    0.296618    0.192924  0.00822318
          36     3.71231    0.121308    0.127743  0.00854338
          36     4.06586   0.0638491   0.0768317  0.00704562
          36     4.41942   0.0419026   0.0568188  0.00411578
          36     4.77297   0.0903002   0.0541446  0.00538336
          36     5.12652   0.0369791   0.0271931  0.00398364
          36     5.48008  0.00754247  0.00783637  0.00177322
          36     5.83363           0   0.0132153  0.00195005
          36     6.18718           0    0.010077  0.00236068
          36     6.54074           0 0.000715836 0.000414756
          36     6.89429           0  0.00654438   0.0018501
          37    0.176777  0.00209513   0.0447311   0.0120651
          37     0.53033    0.081972    0.128004   0.0186042
          37    0.883883    0.192228    0.215154   0.0108584
          37     1.23744    0.334331    0.304256   0.0127178
          37     1.59099    0.428611    0.356434   0.0137227
          37     1.94454     0.32684    0.346274   0.0146924
          37      2.2981    0.379009    0.341716  0.00794686
          37     2.65165    0.220932     0.29721   0.0122334
          37      3.0052    0.209408     0.21847   0.0117236
          37     3.35876    0.240521     0.19421  0.00810092
          37     3.71231    0.131469    0.127844  0.00831307
          37     4.06586   0.0936524   0.0772863  0.00686985
          37     4.41942    0.112823   0.0583324  0.00427381
          37     4.77297   0.0480833   0.0539808  0.00524035
          37     5.12652   0.0229941   0.0270796  0.00387759
          37     5.48008  0.00345697  0.00771801  0.00172924
          37     5.83363           0   0.0128582  0.00192977
          37     6.18718           0  0.00980465  0.00231253
