#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8093    -3.81118     -3.8155 4.84247e-05
        8094    -3.81138     -3.8155 4.84214e-05
        8095    -3.81145     -3.8155  4.8418e-05
        8096    -3.81109     -3.8155 4.84151e-05
        8097     -3.8109     -3.8155 4.84124e-05
        8098    -3.81118     -3.8155 4.84094e-05
        8099    -3.81102     -3.8155 4.84066e-05
        8100    -3.81103     -3.8155 4.84037e-05
        8101    -3.81134     -3.8155 4.84005e-05
        8102    -3.81137    -3.81549 4.83972e-05
        8103     -3.8117    -3.81549 4.83935e-05
        8104    -3.81159    -3.81549 4.83899e-05
        8105    -3.81223    -3.81549 4.83856e-05
        8106    -3.81212    -3.81549 4.83814e-05
        8107    -3.81262    -3.81549 4.83767e-05
        8108    -3.81267    -3.81549  4.8372e-05
        8109    -3.81256    -3.81549 4.83674e-05
        8110    -3.81245    -3.81549 4.83629e-05
        8111    -3.81311    -3.81549 4.83578e-05
        8112    -3.81285    -3.81549  4.8353e-05
        8113     -3.8132    -3.81549 4.83478e-05
        8114    -3.81355    -3.81549 4.83425e-05
        8115    -3.81374    -3.81549  4.8337e-05
        8116    -3.81349    -3.81549 4.83317e-05
        8117    -3.81354    -3.81549 4.83263e-05
        8118    -3.81359    -3.81549 4.83209e-05
        8119    -3.81349    -3.81549 4.83156e-05
        8120    -3.81415    -3.81549 4.83099e-05
        8121    -3.81466    -3.81549 4.83041e-05
        8122    -3.81516    -3.81549 4.82982e-05
        8123    -3.81551    -3.81549 4.82922e-05
        8124    -3.81571    -3.81549 4.82863e-05
        8125    -3.81606    -3.81549 4.82804e-05
        8126    -3.81625    -3.81549 4.82745e-05
        8127    -3.81705    -3.81549  4.8269e-05
        8128    -3.81738    -3.81549 4.82636e-05
        8129    -3.81696    -3.81549  4.8258e-05
        8130    -3.81697    -3.81549 4.82524e-05
        8131    -3.81683    -3.81549 4.82468e-05
        8132    -3.81698    -3.81549 4.82412e-05
        8133    -3.81651    -3.81549 4.82354e-05
        8134     -3.8168    -3.81549 4.82297e-05
        8135    -3.81677    -3.81549 4.82241e-05
        8136    -3.81657    -3.81549 4.82183e-05
        8137    -3.81667    -3.81549 4.82126e-05
        8138    -3.81692    -3.81549  4.8207e-05
        8139     -3.8167    -3.81549 4.82013e-05
        8140    -3.81618    -3.81549 4.81955e-05
        8141     -3.8164    -3.81549 4.81897e-05
        8142    -3.81647    -3.81549 4.81839e-05
        8143    -3.81668    -3.81549 4.81782e-05
        8144    -3.81689    -3.81549 4.81726e-05
        8145    -3.81695    -3.81549  4.8167e-05
        8146    -3.81716    -3.81549 4.81615e-05
        8147    -3.81721    -3.81549 4.81561e-05
        8148    -3.81772    -3.81549  4.8151e-05
        8149    -3.81778    -3.81549 4.81459e-05
        8150    -3.81783    -3.81549 4.81408e-05
        8151    -3.81758    -3.81549 4.81356e-05
        8152    -3.81763    -3.81549 4.81304e-05
        8153    -3.81692    -3.81549 4.81248e-05
        8154    -3.81651    -3.81549 4.81191e-05
        8155    -3.81685    -3.81549 4.81135e-05
        8156    -3.81734    -3.81549 4.81081e-05
        8157    -3.81736    -3.81549 4.81027e-05
        8158    -3.81722     -3.8155 4.80973e-05
        8159    -3.81737     -3.8155  4.8092e-05
        8160     -3.8169     -3.8155 4.80864e-05
        8161    -3.81717     -3.8155 4.80809e-05
        8162    -3.81727     -3.8155 4.80755e-05
        8163    -3.81766     -3.8155 4.80704e-05
        8164    -3.81742     -3.8155 4.80651e-05
        8165     -3.8173     -3.8155 4.80597e-05
        8166    -3.81717     -3.8155 4.80542e-05
        8167    -3.81686     -3.8155 4.80486e-05
        8168    -3.81683     -3.8155  4.8043e-05
        8169    -3.81678     -3.8155 4.80374e-05
        8170    -3.81671     -3.8155 4.80318e-05
        8171    -3.81647     -3.8155  4.8026e-05
        8172     -3.8165     -3.8155 4.80203e-05
        8173    -3.81606     -3.8155 4.80145e-05
        8174    -3.81591     -3.8155 4.80086e-05
        8175    -3.81559     -3.8155 4.80028e-05
        8176    -3.81541     -3.8155 4.79969e-05
        8177    -3.81506     -3.8155 4.79911e-05
        8178    -3.81441     -3.8155 4.79854e-05
        8179    -3.81435     -3.8155 4.79797e-05
        8180    -3.81443     -3.8155  4.7974e-05
        8181    -3.81361     -3.8155 4.79687e-05
        8182    -3.81325     -3.8155 4.79636e-05
        8183    -3.81258     -3.8155 4.79591e-05
        8184    -3.81207     -3.8155 4.79551e-05
        8185    -3.81202     -3.8155 4.79511e-05
        8186    -3.81168     -3.8155 4.79475e-05
        8187    -3.81105    -3.81549 4.79447e-05
        8188    -3.81044    -3.81549 4.79428e-05
        8189       -3.81    -3.81549 4.79417e-05
        8190    -3.80973    -3.81549  4.7941e-05
        8191    -3.80964    -3.81549 4.79405e-05
        8192    -3.80927    -3.81549 4.79406e-05
        8193    -3.80939    -3.81549 4.79405e-05
        8194    -3.80953    -3.81549 4.79402e-05
        8195    -3.80925    -3.81549 4.79404e-05
        8196     -3.8093    -3.81549 4.79405e-05
        8197    -3.80908    -3.81549  4.7941e-05
        8198    -3.80904    -3.81549 4.79416e-05
        8199    -3.80889    -3.81549 4.79425e-05
        8200    -3.80907    -3.81549 4.79431e-05
        8201    -3.80943    -3.81548 4.79429e-05
        8202    -3.80966    -3.81548 4.79423e-05
        8203    -3.80992    -3.81548 4.79413e-05
        8204    -3.81035    -3.81548 4.79395e-05
        8205     -3.8108    -3.81548 4.79371e-05
        8206    -3.81097    -3.81548 4.79344e-05
        8207     -3.8113    -3.81548 4.79313e-05
        8208    -3.81119    -3.81548 4.79283e-05
        8209    -3.81138    -3.81548  4.7925e-05
        8210    -3.81189    -3.81548 4.79212e-05
        8211    -3.81209    -3.81548 4.79171e-05
        8212    -3.81244    -3.81548 4.79127e-05
        8213     -3.8125    -3.81548 4.79083e-05
        8214    -3.81254    -3.81548 4.79038e-05
        8215    -3.81244    -3.81548 4.78994e-05
        8216    -3.81338    -3.81548 4.78942e-05
        8217    -3.81402    -3.81548 4.78887e-05
        8218    -3.81465    -3.81548  4.7883e-05
        8219    -3.81468    -3.81548 4.78773e-05
        8220    -3.81454    -3.81548 4.78716e-05
        8221    -3.81439    -3.81548 4.78659e-05
        8222     -3.8147    -3.81548 4.78602e-05
        8223    -3.81439    -3.81548 4.78546e-05
        8224    -3.81439    -3.81548 4.78489e-05
        8225    -3.81407    -3.81548 4.78434e-05
        8226    -3.81405    -3.81548 4.78379e-05
        8227    -3.81418    -3.81548 4.78324e-05
        8228    -3.81415    -3.81548 4.78268e-05
        8229    -3.81426    -3.81548 4.78212e-05
        8230    -3.81421    -3.81548 4.78157e-05
        8231    -3.81461    -3.81548   4.781e-05
        8232    -3.81439    -3.81547 4.78044e-05
        8233    -3.81461    -3.81547 4.77987e-05
        8234    -3.81452    -3.81547  4.7793e-05
        8235    -3.81456    -3.81547 4.77873e-05
        8236    -3.81428    -3.81547 4.77818e-05
        8237    -3.81458    -3.81547 4.77761e-05
        8238    -3.81456    -3.81547 4.77704e-05
        8239    -3.81407    -3.81547 4.77649e-05
        8240    -3.81401    -3.81547 4.77594e-05
        8241    -3.81407    -3.81547  4.7754e-05
        8242    -3.81426    -3.81547 4.77484e-05
        8243    -3.81413    -3.81547 4.77429e-05
        8244    -3.81412    -3.81547 4.77374e-05
        8245    -3.81394    -3.81547 4.77319e-05
        8246    -3.81433    -3.81547 4.77263e-05
        8247     -3.8138    -3.81547  4.7721e-05
        8248     -3.8137    -3.81547 4.77157e-05
        8249    -3.81344    -3.81547 4.77105e-05
        8250    -3.81301    -3.81547 4.77057e-05
        8251     -3.8118    -3.81547  4.7702e-05
        8252    -3.81165    -3.81547 4.76984e-05
        8253    -3.81179    -3.81547 4.76948e-05
        8254    -3.81148    -3.81547 4.76914e-05
        8255    -3.81162    -3.81547 4.76879e-05
        8256    -3.81147    -3.81547 4.76846e-05
        8257    -3.81104    -3.81547 4.76818e-05
        8258    -3.81017    -3.81547 4.76804e-05
        8259    -3.81053    -3.81547 4.76784e-05
        8260    -3.81047    -3.81547 4.76764e-05
        8261    -3.81046    -3.81547 4.76745e-05
        8262    -3.81003    -3.81547 4.76733e-05
        8263    -3.80995    -3.81546 4.76722e-05
        8264    -3.80962    -3.81546 4.76717e-05
        8265    -3.81071    -3.81546 4.76694e-05
        8266    -3.81081    -3.81546 4.76669e-05
        8267    -3.81096    -3.81546 4.76643e-05
        8268    -3.81088    -3.81546 4.76617e-05
        8269    -3.81132    -3.81546 4.76586e-05
        8270    -3.81226    -3.81546 4.76544e-05
        8271    -3.81281    -3.81546 4.76497e-05
        8272    -3.81311    -3.81546 4.76448e-05
        8273    -3.81361    -3.81546 4.76396e-05
        8274    -3.81413    -3.81546 4.76341e-05
        8275    -3.81424    -3.81546 4.76286e-05
        8276    -3.81497    -3.81546 4.76228e-05
        8277     -3.8154    -3.81546 4.76171e-05
        8278    -3.81598    -3.81546 4.76114e-05
        8279    -3.81685    -3.81546 4.76059e-05
        8280    -3.81724    -3.81546 4.76007e-05
        8281    -3.81731    -3.81546 4.75954e-05
        8282    -3.81779    -3.81546 4.75905e-05
        8283    -3.81822    -3.81546 4.75859e-05
        8284     -3.8183    -3.81546 4.75814e-05
        8285    -3.81847    -3.81546 4.75771e-05
        8286    -3.81829    -3.81546 4.75725e-05
        8287     -3.8185    -3.81546 4.75682e-05
        8288    -3.81865    -3.81546  4.7564e-05
        8289    -3.81874    -3.81546 4.75599e-05
        8290    -3.81848    -3.81546 4.75556e-05
        8291    -3.81877    -3.81546 4.75515e-05
        8292    -3.81901    -3.81546 4.75477e-05
        8293    -3.81891    -3.81546 4.75438e-05
        8294    -3.81847    -3.81547 4.75395e-05
        8295    -3.81768    -3.81547 4.75345e-05
        8296    -3.81763    -3.81547 4.75295e-05
        8297     -3.8174    -3.81547 4.75243e-05
        8298    -3.81716    -3.81547  4.7519e-05
        8299    -3.81675    -3.81547 4.75135e-05
        8300    -3.81663    -3.81547  4.7508e-05
        8301    -3.81637    -3.81547 4.75024e-05
        8302     -3.8161    -3.81547 4.74968e-05
        8303    -3.81554    -3.81547  4.7491e-05
        8304    -3.81528    -3.81547 4.74853e-05
        8305    -3.81504    -3.81547 4.74796e-05
        8306    -3.81465    -3.81547  4.7474e-05
        8307    -3.81429    -3.81547 4.74685e-05
        8308    -3.81409    -3.81547 4.74631e-05
        8309    -3.81375    -3.81547 4.74578e-05
        8310    -3.81343    -3.81547 4.74528e-05
        8311    -3.81388    -3.81547 4.74474e-05
        8312    -3.81389    -3.81547 4.74421e-05
        8313    -3.81331    -3.81547 4.74371e-05
        8314    -3.81335    -3.81546 4.74321e-05
        8315    -3.81309    -3.81546 4.74272e-05
        8316    -3.81268    -3.81546 4.74227e-05
        8317    -3.81259    -3.81546 4.74183e-05
        8318     -3.8128    -3.81546 4.74137e-05
        8319    -3.81241    -3.81546 4.74094e-05
        8320    -3.81201    -3.81546 4.74055e-05
        8321    -3.81161    -3.81546 4.74021e-05
        8322    -3.81121    -3.81546 4.73991e-05
        8323    -3.81095    -3.81546 4.73965e-05
        8324    -3.81084    -3.81546 4.73941e-05
        8325    -3.81087    -3.81546 4.73916e-05
        8326    -3.81105    -3.81546 4.73889e-05
        8327    -3.81106    -3.81546 4.73861e-05
        8328    -3.81092    -3.81546 4.73836e-05
        8329    -3.81091    -3.81546  4.7381e-05
        8330    -3.81075    -3.81546 4.73787e-05
        8331    -3.81013    -3.81546 4.73773e-05
        8332    -3.80996    -3.81546 4.73762e-05
        8333    -3.80963    -3.81546 4.73757e-05
        8334    -3.80945    -3.81545 4.73755e-05
        8335    -3.80927    -3.81545 4.73756e-05
        8336    -3.80924    -3.81545 4.73758e-05
        8337    -3.80921    -3.81545  4.7376e-05
        8338    -3.80873    -3.81545 4.73772e-05
        8339    -3.80839    -3.81545 4.73791e-05
        8340    -3.80837    -3.81545  4.7381e-05
        8341    -3.80789    -3.81545  4.7384e-05
        8342    -3.80772    -3.81545 4.73874e-05
        8343    -3.80755    -3.81545 4.73912e-05
        8344    -3.80709    -3.81545 4.73961e-05
        8345    -3.80708    -3.81545  4.7401e-05
        8346    -3.80723    -3.81544 4.74055e-05
        8347    -3.80724    -3.81544   4.741e-05
        8348     -3.8065    -3.81544 4.74164e-05
        8349    -3.80652    -3.81544 4.74228e-05
        8350    -3.80624    -3.81544 4.74299e-05
        8351    -3.80627    -3.81544 4.74369e-05
        8352     -3.8063    -3.81544 4.74439e-05
        8353    -3.80694    -3.81544 4.74491e-05
        8354    -3.80638    -3.81544 4.74558e-05
        8355    -3.80597    -3.81543 4.74637e-05
        8356    -3.80601    -3.81543 4.74714e-05
        8357    -3.80576    -3.81543 4.74798e-05
        8358    -3.80642    -3.81543 4.74864e-05
        8359    -3.80677    -3.81543  4.7492e-05
        8360    -3.80683    -3.81543 4.74974e-05
        8361    -3.80674    -3.81543 4.75031e-05
        8362    -3.80665    -3.81543  4.7509e-05
        8363    -3.80672    -3.81543 4.75147e-05
        8364    -3.80649    -3.81542 4.75211e-05
        8365    -3.80627    -3.81542  4.7528e-05
        8366    -3.80651    -3.81542 4.75343e-05
        8367    -3.80676    -3.81542 4.75399e-05
        8368    -3.80656    -3.81542  4.7546e-05
        8369    -3.80638    -3.81542 4.75526e-05
        8370    -3.80666    -3.81542 4.75584e-05
        8371    -3.80681    -3.81542 4.75638e-05
        8372    -3.80682    -3.81542 4.75692e-05
        8373    -3.80685    -3.81542 4.75745e-05
        8374    -3.80736    -3.81541 4.75786e-05
        8375    -3.80759    -3.81541 4.75821e-05
        8376    -3.80768    -3.81541 4.75854e-05
        8377    -3.80735    -3.81541 4.75894e-05
        8378    -3.80796    -3.81541  4.7592e-05
        8379    -3.80843    -3.81541 4.75937e-05
        8380    -3.80924    -3.81541 4.75937e-05
        8381    -3.80977    -3.81541 4.75928e-05
        8382    -3.81032    -3.81541 4.75909e-05
        8383     -3.8106    -3.81541 4.75887e-05
        8384    -3.81075    -3.81541 4.75863e-05
        8385    -3.81093    -3.81541 4.75836e-05
        8386    -3.81143    -3.81541 4.75803e-05
        8387    -3.81149    -3.81541 4.75769e-05
        8388    -3.81187     -3.8154 4.75731e-05
        8389    -3.81227     -3.8154 4.75689e-05
        8390    -3.81237     -3.8154 4.75646e-05
        8391    -3.81233     -3.8154 4.75603e-05
        8392    -3.81259     -3.8154 4.75559e-05
        8393    -3.81301     -3.8154 4.75511e-05
        8394    -3.81342     -3.8154  4.7546e-05
        8395    -3.81382     -3.8154 4.75407e-05
        8396    -3.81437     -3.8154 4.75352e-05
        8397    -3.81505     -3.8154 4.75295e-05
        8398    -3.81542     -3.8154 4.75239e-05
        8399    -3.81591     -3.8154 4.75183e-05
        8400    -3.81639     -3.8154 4.75127e-05
        8401     -3.8164     -3.8154 4.75072e-05
        8402    -3.81683     -3.8154 4.75019e-05
        8403    -3.81679     -3.8154 4.74965e-05
        8404    -3.81703     -3.8154 4.74913e-05
        8405    -3.81709     -3.8154  4.7486e-05
        8406    -3.81758     -3.8154 4.74811e-05
        8407    -3.81745     -3.8154 4.74761e-05
        8408    -3.81759     -3.8154 4.74711e-05
        8409    -3.81786     -3.8154 4.74664e-05
        8410    -3.81841    -3.81541 4.74621e-05
        8411    -3.81833    -3.81541 4.74577e-05
        8412    -3.81823    -3.81541 4.74533e-05
        8413    -3.81872    -3.81541 4.74493e-05
        8414    -3.81889    -3.81541 4.74454e-05
        8415    -3.81858    -3.81541 4.74413e-05
        8416    -3.81781    -3.81541 4.74365e-05
        8417    -3.81793    -3.81541 4.74318e-05
        8418    -3.81803    -3.81541 4.74272e-05
        8419    -3.81828    -3.81541 4.74228e-05
        8420    -3.81806    -3.81541 4.74182e-05
        8421    -3.81798    -3.81541 4.74136e-05
        8422    -3.81819    -3.81541 4.74091e-05
        8423     -3.8184    -3.81541 4.74048e-05
        8424    -3.81815    -3.81541 4.74003e-05
        8425     -3.8179    -3.81541 4.73956e-05
        8426    -3.81825    -3.81541 4.73911e-05
        8427    -3.81844    -3.81541 4.73869e-05
        8428    -3.81833    -3.81541 4.73825e-05
        8429    -3.81867    -3.81541 4.73785e-05
