#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5022    -5.38874    -5.46291  0.00210413
        5023    -5.39025     -5.4629  0.00210376
        5024    -5.39153    -5.46288  0.00210339
        5025    -5.39301    -5.46287  0.00210302
        5026    -5.39409    -5.46286  0.00210264
        5027    -5.39568    -5.46284  0.00210227
        5028    -5.39734    -5.46283  0.00210189
        5029    -5.39861    -5.46282  0.00210151
        5030    -5.40027     -5.4628  0.00210113
        5031    -5.40126    -5.46279  0.00210075
        5032    -5.40205    -5.46278  0.00210037
        5033    -5.40311    -5.46277  0.00209998
        5034    -5.40399    -5.46276   0.0020996
        5035    -5.40516    -5.46274  0.00209921
        5036     -5.4065    -5.46273  0.00209882
        5037    -5.40755    -5.46272  0.00209844
        5038    -5.40817    -5.46271  0.00209805
        5039    -5.40975     -5.4627  0.00209766
        5040    -5.41079    -5.46269  0.00209727
        5041    -5.41281    -5.46268  0.00209687
        5042    -5.41401    -5.46267  0.00209648
        5043     -5.4153    -5.46266  0.00209609
        5044    -5.41715    -5.46265  0.00209569
        5045    -5.41868    -5.46264  0.00209529
        5046    -5.42032    -5.46264  0.00209489
        5047    -5.42225    -5.46263  0.00209449
        5048    -5.42387    -5.46262  0.00209409
        5049    -5.42592    -5.46261  0.00209369
        5050    -5.42811    -5.46261  0.00209329
        5051    -5.43044     -5.4626  0.00209288
        5052    -5.43258    -5.46259  0.00209248
        5053    -5.43575    -5.46259  0.00209207
        5054    -5.43856    -5.46258  0.00209166
        5055    -5.44145    -5.46258  0.00209125
        5056     -5.4441    -5.46258  0.00209084
        5057    -5.44677    -5.46257  0.00209043
        5058     -5.4493    -5.46257  0.00209002
        5059    -5.45179    -5.46257  0.00208961
        5060    -5.45423    -5.46257  0.00208919
        5061    -5.45641    -5.46256  0.00208878
        5062    -5.45876    -5.46256  0.00208837
        5063     -5.4608    -5.46256  0.00208796
        5064    -5.46278    -5.46256  0.00208754
        5065    -5.46468    -5.46256  0.00208713
        5066    -5.46633    -5.46256  0.00208672
        5067    -5.46723    -5.46257  0.00208631
        5068    -5.46843    -5.46257   0.0020859
        5069    -5.46886    -5.46257  0.00208549
        5070    -5.46939    -5.46257  0.00208507
        5071    -5.46883    -5.46257  0.00208466
        5072    -5.46913    -5.46257  0.00208425
        5073    -5.46832    -5.46257  0.00208384
        5074    -5.46718    -5.46257  0.00208343
        5075    -5.46691    -5.46258  0.00208302
        5076    -5.46496    -5.46258  0.00208261
        5077    -5.46302    -5.46258   0.0020822
        5078    -5.46095    -5.46258  0.00208179
        5079    -5.45847    -5.46257  0.00208138
        5080    -5.45592    -5.46257  0.00208097
        5081    -5.45288    -5.46257  0.00208056
        5082    -5.45012    -5.46257  0.00208016
        5083    -5.44739    -5.46257  0.00207975
        5084    -5.44365    -5.46256  0.00207934
        5085       -5.44    -5.46256  0.00207894
        5086    -5.43707    -5.46255  0.00207854
        5087    -5.43353    -5.46255  0.00207814
        5088    -5.43001    -5.46254  0.00207774
        5089    -5.42624    -5.46253  0.00207734
        5090    -5.42285    -5.46253  0.00207695
        5091    -5.41971    -5.46252  0.00207656
        5092    -5.41699    -5.46251  0.00207617
        5093    -5.41395     -5.4625  0.00207578
        5094    -5.41136    -5.46249   0.0020754
        5095    -5.40817    -5.46248  0.00207502
        5096    -5.40546    -5.46247  0.00207464
        5097    -5.40322    -5.46246  0.00207427
        5098    -5.40085    -5.46244   0.0020739
        5099    -5.39942    -5.46243  0.00207353
        5100    -5.39741    -5.46242  0.00207316
        5101    -5.39542     -5.4624  0.00207279
        5102    -5.39406    -5.46239  0.00207243
        5103    -5.39287    -5.46238  0.00207207
        5104    -5.39169    -5.46236  0.00207171
        5105    -5.39112    -5.46235  0.00207135
        5106    -5.39041    -5.46234  0.00207099
        5107    -5.38939    -5.46232  0.00207064
        5108    -5.38912    -5.46231  0.00207028
        5109    -5.38869    -5.46229  0.00206993
        5110    -5.38915    -5.46228  0.00206957
        5111      -5.389    -5.46226  0.00206922
        5112    -5.38914    -5.46225  0.00206886
        5113    -5.38927    -5.46224   0.0020685
        5114    -5.38984    -5.46222  0.00206815
        5115    -5.39056    -5.46221  0.00206779
        5116    -5.39174    -5.46219  0.00206743
        5117    -5.39277    -5.46218  0.00206707
        5118    -5.39368    -5.46217  0.00206671
        5119    -5.39491    -5.46215  0.00206635
        5120    -5.39618    -5.46214  0.00206599
        5121    -5.39721    -5.46213  0.00206562
        5122    -5.39905    -5.46212  0.00206526
        5123    -5.40126     -5.4621  0.00206489
        5124    -5.40312    -5.46209  0.00206452
        5125    -5.40628    -5.46208  0.00206414
        5126     -5.4091    -5.46207  0.00206377
        5127    -5.41219    -5.46206  0.00206339
        5128     -5.4148    -5.46205    0.002063
        5129    -5.41861    -5.46204  0.00206262
        5130    -5.42225    -5.46204  0.00206223
        5131    -5.42663    -5.46203  0.00206184
        5132    -5.43113    -5.46202  0.00206145
        5133    -5.43591    -5.46202  0.00206105
        5134     -5.4408    -5.46201  0.00206066
        5135    -5.44623    -5.46201  0.00206026
        5136    -5.45129    -5.46201  0.00205986
        5137      -5.457    -5.46201  0.00205946
        5138    -5.46304    -5.46201  0.00205906
        5139    -5.46953    -5.46201  0.00205866
        5140    -5.47599    -5.46201  0.00205826
        5141    -5.48223    -5.46202  0.00205786
        5142    -5.48836    -5.46202  0.00205747
        5143     -5.4945    -5.46203  0.00205708
        5144    -5.50092    -5.46204  0.00205669
        5145    -5.50713    -5.46204  0.00205631
        5146    -5.51339    -5.46205  0.00205593
        5147    -5.51968    -5.46206  0.00205556
        5148     -5.5249    -5.46208   0.0020552
        5149    -5.53069    -5.46209  0.00205485
        5150    -5.53581     -5.4621   0.0020545
        5151    -5.54114    -5.46212  0.00205415
        5152    -5.54636    -5.46214  0.00205382
        5153     -5.5501    -5.46215  0.00205349
        5154    -5.55446    -5.46217  0.00205317
        5155    -5.55836    -5.46219  0.00205286
        5156     -5.5621    -5.46221  0.00205255
        5157    -5.56537    -5.46223  0.00205225
        5158    -5.56831    -5.46225  0.00205196
        5159    -5.57124    -5.46227  0.00205167
        5160    -5.57415    -5.46229  0.00205139
        5161    -5.57644    -5.46232  0.00205111
        5162    -5.57842    -5.46234  0.00205083
        5163     -5.5798    -5.46236  0.00205056
        5164    -5.58088    -5.46238  0.00205029
        5165    -5.58123    -5.46241  0.00205003
        5166    -5.58191    -5.46243  0.00204976
        5167    -5.58278    -5.46245  0.00204949
        5168     -5.5828    -5.46248  0.00204923
        5169    -5.58364     -5.4625  0.00204897
        5170    -5.58352    -5.46252  0.00204871
        5171    -5.58228    -5.46255  0.00204844
        5172    -5.58161    -5.46257  0.00204817
        5173    -5.58061    -5.46259   0.0020479
        5174    -5.57899    -5.46261  0.00204763
        5175    -5.57737    -5.46264  0.00204736
        5176     -5.5759    -5.46266  0.00204708
        5177     -5.5743    -5.46268   0.0020468
        5178    -5.57272     -5.4627  0.00204651
        5179    -5.57087    -5.46272  0.00204622
        5180    -5.56846    -5.46274  0.00204593
        5181    -5.56654    -5.46276  0.00204563
        5182    -5.56451    -5.46278  0.00204533
        5183    -5.56239     -5.4628  0.00204503
        5184    -5.56002    -5.46282  0.00204472
        5185    -5.55695    -5.46284  0.00204441
        5186    -5.55454    -5.46286  0.00204409
        5187    -5.55235    -5.46287  0.00204377
        5188    -5.54961    -5.46289  0.00204344
        5189    -5.54708    -5.46291  0.00204311
        5190    -5.54432    -5.46292  0.00204278
        5191    -5.54163    -5.46294  0.00204244
        5192     -5.5384    -5.46295   0.0020421
        5193    -5.53569    -5.46297  0.00204175
        5194    -5.53261    -5.46298  0.00204141
        5195    -5.52916    -5.46299  0.00204105
        5196     -5.5255      -5.463  0.00204069
        5197    -5.52223    -5.46302  0.00204033
        5198    -5.51846    -5.46303  0.00203997
        5199     -5.5145    -5.46304   0.0020396
        5200    -5.51127    -5.46304  0.00203923
        5201    -5.50787    -5.46305  0.00203886
        5202    -5.50402    -5.46306  0.00203848
        5203    -5.50079    -5.46307   0.0020381
        5204    -5.49743    -5.46308  0.00203772
        5205    -5.49396    -5.46308  0.00203734
        5206     -5.4913    -5.46309  0.00203695
        5207    -5.48811    -5.46309  0.00203657
        5208    -5.48501     -5.4631  0.00203618
        5209    -5.48171     -5.4631  0.00203579
        5210    -5.47913     -5.4631   0.0020354
        5211    -5.47683     -5.4631  0.00203501
        5212    -5.47407    -5.46311  0.00203463
        5213    -5.47161    -5.46311  0.00203424
        5214    -5.46978    -5.46311  0.00203385
        5215    -5.46751    -5.46311  0.00203346
        5216    -5.46528    -5.46311  0.00203307
        5217    -5.46338    -5.46311  0.00203268
        5218    -5.46183    -5.46311  0.00203229
        5219    -5.46062    -5.46311   0.0020319
        5220    -5.45977    -5.46311  0.00203151
        5221    -5.45926    -5.46311  0.00203112
        5222    -5.45865    -5.46311  0.00203073
        5223    -5.45825    -5.46311  0.00203034
        5224    -5.45773    -5.46311  0.00202995
        5225    -5.45741    -5.46311  0.00202957
        5226    -5.45742     -5.4631  0.00202918
        5227    -5.45761     -5.4631  0.00202879
        5228    -5.45767     -5.4631   0.0020284
        5229    -5.45835     -5.4631  0.00202801
        5230    -5.45919     -5.4631  0.00202763
        5231    -5.46063     -5.4631  0.00202724
        5232    -5.46146     -5.4631  0.00202685
        5233    -5.46287     -5.4631  0.00202646
        5234    -5.46395     -5.4631  0.00202608
        5235    -5.46514     -5.4631  0.00202569
        5236    -5.46643     -5.4631   0.0020253
        5237    -5.46795     -5.4631  0.00202492
        5238    -5.46955     -5.4631  0.00202453
        5239    -5.47135     -5.4631  0.00202414
        5240    -5.47379    -5.46311  0.00202376
        5241     -5.4755    -5.46311  0.00202337
        5242     -5.4775    -5.46311  0.00202299
        5243    -5.47919    -5.46311  0.00202261
        5244    -5.48084    -5.46312  0.00202222
        5245    -5.48241    -5.46312  0.00202184
        5246     -5.4839    -5.46313  0.00202146
        5247    -5.48542    -5.46313  0.00202108
        5248    -5.48665    -5.46313   0.0020207
        5249    -5.48787    -5.46314  0.00202032
        5250     -5.4886    -5.46314  0.00201994
        5251    -5.48957    -5.46315  0.00201956
        5252    -5.49002    -5.46315  0.00201918
        5253    -5.49038    -5.46316  0.00201881
        5254    -5.49062    -5.46316  0.00201843
        5255    -5.49043    -5.46317  0.00201805
        5256    -5.49011    -5.46317  0.00201767
        5257    -5.48934    -5.46318   0.0020173
        5258    -5.48753    -5.46318  0.00201692
        5259    -5.48617    -5.46319  0.00201654
        5260    -5.48468    -5.46319  0.00201616
        5261    -5.48229     -5.4632  0.00201578
        5262    -5.47993     -5.4632   0.0020154
        5263    -5.47807     -5.4632  0.00201502
        5264    -5.47536     -5.4632  0.00201464
        5265    -5.47257    -5.46321  0.00201426
        5266    -5.46942    -5.46321  0.00201387
        5267    -5.46563    -5.46321  0.00201349
        5268    -5.46198    -5.46321  0.00201311
        5269    -5.45803    -5.46321  0.00201273
        5270    -5.45534    -5.46321  0.00201235
        5271    -5.45103     -5.4632  0.00201197
        5272    -5.44712     -5.4632  0.00201159
        5273    -5.44302     -5.4632  0.00201121
        5274    -5.43859    -5.46319  0.00201083
        5275    -5.43464    -5.46319  0.00201046
        5276    -5.43056    -5.46318  0.00201009
        5277    -5.42671    -5.46317  0.00200972
        5278    -5.42293    -5.46317  0.00200935
        5279    -5.41866    -5.46316  0.00200899
        5280    -5.41544    -5.46315  0.00200863
        5281    -5.41252    -5.46314  0.00200827
        5282    -5.40902    -5.46313  0.00200792
        5283    -5.40573    -5.46312  0.00200757
        5284    -5.40341    -5.46311  0.00200722
        5285    -5.40058    -5.46309  0.00200687
        5286    -5.39831    -5.46308  0.00200653
        5287    -5.39586    -5.46307  0.00200619
        5288     -5.3943    -5.46306  0.00200585
        5289    -5.39306    -5.46304  0.00200552
        5290    -5.39183    -5.46303  0.00200519
        5291    -5.39094    -5.46302  0.00200485
        5292     -5.3907      -5.463  0.00200452
        5293    -5.39066    -5.46299  0.00200419
        5294    -5.39068    -5.46298  0.00200386
        5295    -5.39152    -5.46296  0.00200352
        5296    -5.39273    -5.46295  0.00200319
        5297    -5.39386    -5.46294  0.00200285
        5298    -5.39595    -5.46292  0.00200251
        5299    -5.39826    -5.46291  0.00200217
        5300    -5.40091     -5.4629  0.00200183
        5301     -5.4027    -5.46289  0.00200148
        5302    -5.40603    -5.46288  0.00200114
        5303    -5.40906    -5.46287  0.00200078
        5304    -5.41254    -5.46286  0.00200043
        5305    -5.41645    -5.46285  0.00200007
        5306    -5.42091    -5.46284  0.00199971
        5307    -5.42529    -5.46283  0.00199935
        5308    -5.42958    -5.46283  0.00199898
        5309    -5.43404    -5.46282  0.00199861
        5310    -5.43896    -5.46282  0.00199824
        5311    -5.44384    -5.46281  0.00199787
        5312    -5.44943    -5.46281  0.00199749
        5313    -5.45477    -5.46281  0.00199712
        5314    -5.45971    -5.46281  0.00199674
        5315    -5.46435    -5.46281  0.00199636
        5316     -5.4699    -5.46281  0.00199599
        5317    -5.47496    -5.46281  0.00199562
        5318    -5.48026    -5.46282  0.00199524
        5319     -5.4858    -5.46282  0.00199487
        5320    -5.49109    -5.46283   0.0019945
        5321    -5.49598    -5.46283  0.00199414
        5322     -5.5006    -5.46284  0.00199378
        5323     -5.5051    -5.46285  0.00199342
        5324    -5.50931    -5.46286  0.00199306
        5325    -5.51368    -5.46287  0.00199271
        5326    -5.51761    -5.46288  0.00199236
        5327    -5.52109    -5.46289  0.00199202
        5328    -5.52458     -5.4629  0.00199168
        5329    -5.52793    -5.46291  0.00199134
        5330    -5.53146    -5.46292  0.00199101
        5331    -5.53485    -5.46294  0.00199068
        5332    -5.53827    -5.46295  0.00199036
        5333    -5.54127    -5.46297  0.00199004
        5334    -5.54432    -5.46298  0.00198973
        5335    -5.54711      -5.463  0.00198942
        5336     -5.5504    -5.46301  0.00198911
        5337    -5.55346    -5.46303  0.00198881
        5338    -5.55718    -5.46305  0.00198852
        5339    -5.56037    -5.46307  0.00198823
        5340    -5.56257    -5.46308  0.00198794
        5341    -5.56483     -5.4631  0.00198766
        5342     -5.5673    -5.46312  0.00198738
        5343    -5.56952    -5.46314  0.00198711
        5344     -5.5715    -5.46316  0.00198684
        5345    -5.57366    -5.46318  0.00198658
        5346    -5.57554     -5.4632  0.00198632
        5347    -5.57745    -5.46323  0.00198606
        5348    -5.57876    -5.46325  0.00198581
        5349    -5.58066    -5.46327  0.00198556
        5350    -5.58284    -5.46329  0.00198531
        5351    -5.58468    -5.46331  0.00198507
        5352    -5.58557    -5.46334  0.00198483
        5353    -5.58654    -5.46336   0.0019846
        5354    -5.58713    -5.46338  0.00198436
        5355    -5.58854    -5.46341  0.00198413
        5356    -5.58924    -5.46343   0.0019839
        5357    -5.58892    -5.46345  0.00198366
        5358    -5.58879    -5.46348  0.00198343
        5359    -5.58867     -5.4635   0.0019832
        5360    -5.58766    -5.46352  0.00198296
        5361     -5.5865    -5.46355  0.00198273
        5362    -5.58489    -5.46357  0.00198249
        5363    -5.58238    -5.46359  0.00198224
        5364    -5.58016    -5.46361  0.00198199
        5365    -5.57734    -5.46363  0.00198173
        5366    -5.57513    -5.46366  0.00198147
        5367    -5.57171    -5.46368  0.00198121
        5368    -5.56829    -5.46369  0.00198093
        5369    -5.56382    -5.46371  0.00198065
        5370    -5.55982    -5.46373  0.00198036
        5371    -5.55584    -5.46375  0.00198007
        5372     -5.5519    -5.46377  0.00197977
        5373    -5.54724    -5.46378  0.00197946
        5374    -5.54143     -5.4638  0.00197915
        5375    -5.53598    -5.46381  0.00197882
        5376    -5.53061    -5.46382  0.00197849
        5377    -5.52473    -5.46383  0.00197816
        5378    -5.51881    -5.46384  0.00197782
        5379    -5.51256    -5.46385  0.00197747
        5380    -5.50645    -5.46386  0.00197712
        5381    -5.49989    -5.46387  0.00197676
        5382    -5.49367    -5.46387   0.0019764
        5383    -5.48674    -5.46388  0.00197604
        5384    -5.48004    -5.46388  0.00197568
        5385    -5.47297    -5.46388  0.00197531
        5386    -5.46616    -5.46388  0.00197494
        5387    -5.45949    -5.46388  0.00197458
        5388    -5.45298    -5.46388  0.00197421
        5389    -5.44649    -5.46387  0.00197385
        5390    -5.43959    -5.46387  0.00197349
        5391    -5.43306    -5.46386  0.00197313
        5392    -5.42647    -5.46386  0.00197277
        5393    -5.42013    -5.46385  0.00197243
        5394    -5.41406    -5.46384  0.00197208
        5395    -5.40783    -5.46383  0.00197174
        5396    -5.40191    -5.46382  0.00197141
        5397    -5.39586    -5.46381  0.00197109
        5398    -5.39029    -5.46379  0.00197077
        5399    -5.38476    -5.46378  0.00197046
        5400    -5.37943    -5.46376  0.00197015
        5401    -5.37416    -5.46375  0.00196986
        5402    -5.36942    -5.46373  0.00196957
        5403    -5.36475    -5.46371  0.00196929
        5404     -5.3603    -5.46369  0.00196902
        5405    -5.35594    -5.46367  0.00196876
        5406    -5.35211    -5.46365   0.0019685
        5407    -5.34836    -5.46363  0.00196825
        5408    -5.34514    -5.46361  0.00196801
        5409     -5.3414    -5.46358  0.00196778
        5410    -5.33819    -5.46356  0.00196755
        5411     -5.3355    -5.46354  0.00196733
        5412    -5.33257    -5.46351  0.00196711
        5413    -5.32986    -5.46349  0.00196691
        5414    -5.32735    -5.46346   0.0019667
        5415    -5.32505    -5.46344  0.00196651
        5416    -5.32339    -5.46341  0.00196631
        5417    -5.32131    -5.46339  0.00196612
        5418     -5.3194    -5.46336  0.00196594
        5419    -5.31812    -5.46333  0.00196576
        5420    -5.31685    -5.46331  0.00196558
        5421    -5.31603    -5.46328  0.00196541
        5422     -5.3152    -5.46325  0.00196524
        5423    -5.31466    -5.46322  0.00196507
        5424    -5.31394     -5.4632   0.0019649
        5425    -5.31272    -5.46317  0.00196473
        5426    -5.31282    -5.46314  0.00196456
        5427    -5.31285    -5.46311   0.0019644
        5428    -5.31281    -5.46309  0.00196423
        5429    -5.31343    -5.46306  0.00196406
        5430    -5.31351    -5.46303  0.00196389
        5431    -5.31362      -5.463  0.00196372
        5432    -5.31286    -5.46297  0.00196356
        5433    -5.31303    -5.46295  0.00196339
        5434    -5.31304    -5.46292  0.00196322
        5435    -5.31275    -5.46289  0.00196305
        5436    -5.31321    -5.46286  0.00196289
        5437    -5.31288    -5.46284  0.00196272
        5438    -5.31297    -5.46281  0.00196255
        5439    -5.31167    -5.46278  0.00196239
        5440    -5.31185    -5.46275  0.00196222
        5441    -5.31137    -5.46273  0.00196206
        5442     -5.3116     -5.4627   0.0019619
        5443    -5.31149    -5.46267  0.00196173
        5444    -5.31148    -5.46264  0.00196157
        5445    -5.31128    -5.46261   0.0019614
        5446    -5.31073    -5.46259  0.00196124
        5447    -5.31016    -5.46256  0.00196108
        5448    -5.30957    -5.46253  0.00196092
        5449    -5.30926     -5.4625  0.00196077
        5450    -5.30864    -5.46247  0.00196061
        5451    -5.30834    -5.46245  0.00196045
        5452    -5.30805    -5.46242   0.0019603
        5453    -5.30765    -5.46239  0.00196014
        5454    -5.30743    -5.46236  0.00195999
        5455    -5.30698    -5.46233  0.00195984
        5456    -5.30644     -5.4623  0.00195969
        5457      -5.306    -5.46228  0.00195954
        5458    -5.30535    -5.46225  0.00195939
        5459    -5.30572    -5.46222  0.00195924
        5460    -5.30607    -5.46219  0.00195909
        5461    -5.30642    -5.46216  0.00195894
        5462    -5.30661    -5.46213  0.00195879
        5463    -5.30697     -5.4621  0.00195863
        5464    -5.30797    -5.46208  0.00195848
        5465    -5.30931    -5.46205  0.00195832
        5466     -5.3104    -5.46202  0.00195816
        5467    -5.31155    -5.46199  0.00195799
        5468    -5.31233    -5.46197  0.00195783
        5469     -5.3141    -5.46194  0.00195766
        5470    -5.31611    -5.46191  0.00195748
        5471    -5.31823    -5.46189   0.0019573
        5472    -5.32106    -5.46186  0.00195711
        5473    -5.32445    -5.46183  0.00195691
        5474     -5.3275    -5.46181  0.00195671
        5475    -5.33112    -5.46179   0.0019565
        5476     -5.3347    -5.46176  0.00195628
        5477    -5.33838    -5.46174  0.00195605
        5478    -5.34277    -5.46172  0.00195581
        5479     -5.3471     -5.4617  0.00195557
        5480    -5.35195    -5.46168  0.00195531
        5481    -5.35627    -5.46166  0.00195505
        5482    -5.36107    -5.46164  0.00195478
        5483    -5.36604    -5.46162   0.0019545
        5484    -5.37131    -5.46161  0.00195422
        5485    -5.37698    -5.46159  0.00195392
        5486    -5.38243    -5.46158  0.00195362
        5487    -5.38806    -5.46156  0.00195331
        5488    -5.39325    -5.46155  0.00195299
        5489     -5.3987    -5.46154  0.00195267
        5490    -5.40453    -5.46153  0.00195234
        5491     -5.4098    -5.46152  0.00195201
        5492    -5.41461    -5.46151  0.00195167
        5493    -5.41924     -5.4615  0.00195133
        5494    -5.42393     -5.4615  0.00195099
        5495    -5.42883    -5.46149  0.00195064
        5496    -5.43327    -5.46148  0.00195029
        5497    -5.43724    -5.46148  0.00194994
        5498    -5.44145    -5.46148  0.00194959
        5499    -5.44454    -5.46147  0.00194924
        5500    -5.44769    -5.46147  0.00194889
        5501    -5.45072    -5.46147  0.00194853
        5502    -5.45257    -5.46147  0.00194818
        5503    -5.45459    -5.46147  0.00194783
        5504    -5.45586    -5.46147  0.00194747
        5505    -5.45639    -5.46146  0.00194712
        5506    -5.45631    -5.46146  0.00194677
        5507    -5.45593    -5.46146  0.00194641
        5508    -5.45541    -5.46146  0.00194606
        5509     -5.4546    -5.46146  0.00194571
        5510     -5.4526    -5.46146  0.00194535
        5511    -5.45032    -5.46146    0.001945
        5512    -5.44747    -5.46145  0.00194465
        5513    -5.44528    -5.46145   0.0019443
        5514    -5.44224    -5.46145  0.00194395
        5515    -5.43913    -5.46144   0.0019436
        5516    -5.43535    -5.46144  0.00194326
        5517    -5.43108    -5.46143  0.00194291
        5518    -5.42604    -5.46143  0.00194257
        5519    -5.42101    -5.46142  0.00194223
        5520    -5.41586    -5.46141   0.0019419
        5521    -5.41077     -5.4614  0.00194157
        5522    -5.40532    -5.46139  0.00194124
        5523    -5.39987    -5.46138  0.00194092
        5524    -5.39399    -5.46137  0.00194061
        5525    -5.38835    -5.46136   0.0019403
        5526    -5.38192    -5.46134  0.00194001
        5527    -5.37599    -5.46133  0.00193972
        5528    -5.36998    -5.46131  0.00193944
        5529    -5.36413    -5.46129  0.00193917
        5530    -5.35895    -5.46127   0.0019389
        5531    -5.35359    -5.46125  0.00193865
        5532    -5.34887    -5.46123  0.00193841
        5533    -5.34471    -5.46121  0.00193817
        5534     -5.3407    -5.46119  0.00193794
        5535     -5.3372    -5.46117  0.00193772
        5536    -5.33456    -5.46115  0.00193751
        5537    -5.33205    -5.46112   0.0019373
        5538    -5.33031     -5.4611  0.00193709
        5539    -5.32921    -5.46107  0.00193689
        5540    -5.32921    -5.46105  0.00193668
        5541    -5.32985    -5.46103  0.00193648
        5542    -5.33052      -5.461  0.00193627
        5543    -5.33225    -5.46098  0.00193606
        5544    -5.33411    -5.46096  0.00193585
        5545    -5.33667    -5.46093  0.00193563
        5546    -5.33959    -5.46091   0.0019354
        5547    -5.34387    -5.46089  0.00193517
        5548     -5.3478    -5.46087  0.00193493
        5549     -5.3521    -5.46085  0.00193468
        5550    -5.35641    -5.46083  0.00193442
        5551    -5.36143    -5.46082  0.00193416
        5552    -5.36652     -5.4608  0.00193388
        5553    -5.37206    -5.46078   0.0019336
        5554    -5.37758    -5.46077  0.00193331
        5555    -5.38316    -5.46075  0.00193301
        5556    -5.38878    -5.46074  0.00193271
        5557    -5.39424    -5.46073   0.0019324
        5558    -5.39951    -5.46072  0.00193208
        5559     -5.4053    -5.46071  0.00193176
        5560    -5.41024     -5.4607  0.00193143
        5561    -5.41535    -5.46069   0.0019311
        5562    -5.42029    -5.46068  0.00193077
        5563     -5.4249    -5.46068  0.00193043
        5564    -5.42945    -5.46067   0.0019301
        5565    -5.43407    -5.46067  0.00192975
        5566    -5.43799    -5.46066  0.00192941
        5567    -5.44195    -5.46066  0.00192907
        5568    -5.44578    -5.46066  0.00192872
        5569    -5.44901    -5.46065  0.00192838
        5570    -5.45179    -5.46065  0.00192803
        5571    -5.45501    -5.46065  0.00192769
        5572    -5.45716    -5.46065  0.00192734
        5573    -5.45883    -5.46065    0.001927
        5574    -5.46047    -5.46065  0.00192665
        5575    -5.46178    -5.46065   0.0019263
        5576    -5.46308    -5.46065  0.00192596
        5577    -5.46361    -5.46065  0.00192561
        5578    -5.46384    -5.46065  0.00192527
        5579    -5.46437    -5.46065  0.00192492
        5580    -5.46373    -5.46065  0.00192458
        5581    -5.46313    -5.46065  0.00192423
        5582    -5.46274    -5.46065  0.00192389
        5583    -5.46183    -5.46065  0.00192354
        5584    -5.46088    -5.46065   0.0019232
        5585    -5.45946    -5.46065  0.00192286
        5586    -5.45804    -5.46065  0.00192251
        5587    -5.45621    -5.46065  0.00192217
        5588    -5.45444    -5.46065  0.00192182
        5589    -5.45275    -5.46065  0.00192148
        5590    -5.45088    -5.46065  0.00192114
        5591    -5.44885    -5.46065   0.0019208
        5592    -5.44713    -5.46064  0.00192045
        5593    -5.44514    -5.46064  0.00192011
        5594    -5.44351    -5.46064  0.00191977
        5595     -5.4418    -5.46063  0.00191943
        5596    -5.44002    -5.46063  0.00191909
        5597     -5.4385    -5.46063  0.00191875
        5598    -5.43801    -5.46062  0.00191841
        5599    -5.43705    -5.46062  0.00191808
        5600    -5.43579    -5.46061  0.00191774
        5601    -5.43513    -5.46061   0.0019174
        5602     -5.4345    -5.46061  0.00191707
        5603    -5.43421     -5.4606  0.00191673
        5604    -5.43381     -5.4606  0.00191639
        5605    -5.43377    -5.46059  0.00191606
        5606    -5.43394    -5.46059  0.00191572
        5607     -5.4342    -5.46058  0.00191539
        5608    -5.43485    -5.46058  0.00191505
        5609    -5.43559    -5.46057  0.00191471
        5610    -5.43674    -5.46057  0.00191438
        5611    -5.43785    -5.46056  0.00191404
        5612    -5.43967    -5.46056   0.0019137
        5613     -5.4422    -5.46056  0.00191336
        5614    -5.44408    -5.46055  0.00191303
        5615    -5.44682    -5.46055  0.00191269
        5616    -5.44948    -5.46055  0.00191235
        5617    -5.45207    -5.46055  0.00191201
        5618    -5.45531    -5.46055  0.00191167
        5619    -5.45843    -5.46055  0.00191133
        5620    -5.46157    -5.46055  0.00191099
        5621    -5.46529    -5.46055  0.00191065
        5622    -5.46926    -5.46055  0.00191031
        5623    -5.47332    -5.46055  0.00190997
        5624    -5.47697    -5.46055  0.00190963
        5625    -5.48064    -5.46056   0.0019093
        5626     -5.4846    -5.46056  0.00190896
        5627    -5.48883    -5.46057  0.00190863
        5628    -5.49238    -5.46057   0.0019083
        5629    -5.49631    -5.46058  0.00190797
        5630    -5.49966    -5.46059  0.00190764
        5631    -5.50302    -5.46059  0.00190732
        5632    -5.50593     -5.4606    0.001907
        5633    -5.50896    -5.46061  0.00190668
        5634    -5.51196    -5.46062  0.00190636
        5635     -5.5146    -5.46063  0.00190605
        5636    -5.51733    -5.46064  0.00190574
        5637    -5.51938    -5.46065  0.00190543
        5638    -5.52045    -5.46066  0.00190512
        5639    -5.52249    -5.46067  0.00190481
        5640    -5.52385    -5.46068  0.00190451
        5641    -5.52526    -5.46069   0.0019042
        5642     -5.5266    -5.46071   0.0019039
        5643    -5.52739    -5.46072   0.0019036
        5644     -5.5278    -5.46073   0.0019033
        5645    -5.52843    -5.46074    0.001903
        5646    -5.52853    -5.46075   0.0019027
        5647    -5.52902    -5.46077   0.0019024
        5648    -5.52886    -5.46078   0.0019021
        5649    -5.52819    -5.46079  0.00190181
        5650    -5.52764     -5.4608  0.00190151
        5651     -5.5266    -5.46081   0.0019012
        5652    -5.52494    -5.46082   0.0019009
        5653    -5.52404    -5.46084   0.0019006
        5654    -5.52284    -5.46085  0.00190029
        5655    -5.52166    -5.46086  0.00189999
        5656    -5.51991    -5.46087  0.00189968
