#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         728     1.16642     1.16335  0.00813383
         729     1.16607     1.16336  0.00812268
         730     1.16558     1.16336  0.00811155
         731     1.16496     1.16336  0.00810045
         732     1.16421     1.16336  0.00808939
         733     1.16332     1.16336  0.00807835
         734     1.16232     1.16336  0.00806735
         735      1.1612     1.16336  0.00805637
         736     1.15997     1.16336  0.00804543
         737     1.15865     1.16335  0.00803451
         738     1.15723     1.16334  0.00802363
         739     1.15573     1.16333  0.00801278
         740     1.15417     1.16332  0.00800196
         741     1.15255      1.1633  0.00799117
         742     1.15089     1.16329  0.00798042
         743     1.14919     1.16327   0.0079697
         744     1.14749     1.16325  0.00795902
         745     1.14578     1.16322  0.00794837
         746      1.1441      1.1632  0.00793776
         747     1.14244     1.16317  0.00792718
         748     1.14084     1.16314  0.00791664
         749      1.1393     1.16311  0.00790613
         750     1.13785     1.16307  0.00789566
         751     1.13649     1.16304  0.00788523
         752     1.13524       1.163  0.00787483
         753     1.13412     1.16296  0.00786447
         754     1.13313     1.16292  0.00785414
         755     1.13229     1.16288  0.00784384
         756     1.13161     1.16284  0.00783357
         757      1.1311      1.1628  0.00782333
         758     1.13074     1.16276  0.00781313
         759     1.13056     1.16272  0.00780295
         760     1.13054     1.16267   0.0077928
         761     1.13068     1.16263  0.00778267
         762     1.13098     1.16259  0.00777257
         763     1.13142     1.16255  0.00776249
         764     1.13199     1.16251  0.00775243
         765     1.13268     1.16247   0.0077424
         766     1.13348     1.16243  0.00773238
         767     1.13435      1.1624  0.00772239
         768     1.13529     1.16236  0.00771241
         769     1.13628     1.16233  0.00770246
         770     1.13729     1.16229  0.00769252
         771      1.1383     1.16226  0.00768261
         772     1.13931     1.16223  0.00767271
         773     1.14029      1.1622  0.00766284
         774     1.14122     1.16218  0.00765299
         775      1.1421     1.16215  0.00764316
         776     1.14292     1.16213  0.00763335
         777     1.14365      1.1621  0.00762356
         778     1.14431     1.16208   0.0076138
         779     1.14487     1.16206  0.00760405
         780     1.14534     1.16204  0.00759434
         781     1.14572     1.16202  0.00758464
         782     1.14601       1.162  0.00757497
         783      1.1462     1.16197  0.00756532
         784     1.14631     1.16195   0.0075557
         785     1.14633     1.16194   0.0075461
         786     1.14628     1.16192  0.00753653
         787     1.14616      1.1619  0.00752698
         788     1.14597     1.16187  0.00751745
         789     1.14572     1.16185  0.00750795
         790     1.14543     1.16183  0.00749848
         791      1.1451     1.16181  0.00748903
         792     1.14473     1.16179   0.0074796
         793     1.14433     1.16177   0.0074702
         794     1.14393     1.16175  0.00746083
         795     1.14351     1.16172  0.00745148
         796      1.1431      1.1617  0.00744215
         797     1.14269     1.16168  0.00743285
         798      1.1423     1.16165  0.00742358
         799     1.14193     1.16163  0.00741433
         800      1.1416      1.1616   0.0074051
         801     1.14131     1.16158   0.0073959
         802     1.14107     1.16155  0.00738672
         803     1.14088     1.16153  0.00737757
         804     1.14075      1.1615  0.00736844
         805     1.14069     1.16147  0.00735933
         806     1.14071     1.16145  0.00735025
         807      1.1408     1.16142  0.00734118
         808     1.14097      1.1614  0.00733214
         809     1.14122     1.16137  0.00732312
         810     1.14155     1.16135  0.00731412
         811     1.14196     1.16132  0.00730514
         812     1.14246      1.1613  0.00729618
         813     1.14303     1.16128  0.00728724
         814     1.14367     1.16126  0.00727832
         815     1.14438     1.16124  0.00726942
         816     1.14516     1.16122  0.00726054
         817     1.14599      1.1612  0.00725167
         818     1.14686     1.16118  0.00724283
         819     1.14778     1.16116  0.00723401
         820     1.14873     1.16115   0.0072252
         821      1.1497     1.16113  0.00721641
         822     1.15069     1.16112  0.00720764
         823     1.15169     1.16111   0.0071989
         824      1.1527      1.1611  0.00719017
         825      1.1537     1.16109  0.00718146
         826     1.15469     1.16108  0.00717277
         827     1.15568     1.16108   0.0071641
         828     1.15665     1.16107  0.00715545
         829      1.1576     1.16107  0.00714682
         830     1.15853     1.16106  0.00713821
         831     1.15945     1.16106  0.00712962
         832     1.16035     1.16106  0.00712105
         833     1.16123     1.16106   0.0071125
         834     1.16209     1.16106  0.00710397
         835     1.16294     1.16107  0.00709546
         836     1.16378     1.16107  0.00708698
         837     1.16462     1.16107  0.00707851
         838     1.16546     1.16108  0.00707007
         839      1.1663     1.16108  0.00706164
         840     1.16715     1.16109  0.00705324
         841     1.16801      1.1611  0.00704486
         842     1.16887     1.16111   0.0070365
         843     1.16976     1.16112  0.00702816
         844     1.17065     1.16113  0.00701984
         845     1.17156     1.16114  0.00701154
         846      1.1725     1.16116  0.00700327
         847     1.17345     1.16117  0.00699501
         848     1.17442     1.16119  0.00698678
         849     1.17541      1.1612  0.00697857
         850     1.17641     1.16122  0.00697039
         851     1.17743     1.16124  0.00696222
         852     1.17846     1.16126  0.00695408
         853     1.17951     1.16128  0.00694596
         854     1.18056      1.1613  0.00693786
         855     1.18161     1.16133  0.00692979
         856     1.18266     1.16135  0.00692174
         857     1.18371     1.16138  0.00691371
         858     1.18475     1.16141  0.00690571
         859     1.18577     1.16143  0.00689772
         860     1.18677     1.16146  0.00688977
         861     1.18776     1.16149  0.00688183
         862     1.18871     1.16153  0.00687392
         863     1.18963     1.16156  0.00686603
         864     1.19052     1.16159  0.00685817
         865     1.19136     1.16163  0.00685033
         866     1.19216     1.16166  0.00684251
         867     1.19291      1.1617  0.00683471
         868     1.19361     1.16173  0.00682693
         869     1.19424     1.16177  0.00681918
         870     1.19482     1.16181  0.00681145
         871     1.19533     1.16185  0.00680374
         872     1.19577     1.16189  0.00679605
         873     1.19613     1.16193  0.00678837
         874     1.19642     1.16197  0.00678072
         875     1.19662     1.16201  0.00677309
         876     1.19674     1.16205  0.00676547
         877     1.19677     1.16208  0.00675787
         878     1.19671     1.16212  0.00675029
         879     1.19656     1.16216  0.00674273
         880      1.1963      1.1622  0.00673518
         881     1.19595     1.16224  0.00672764
         882     1.19549     1.16228  0.00672012
         883     1.19493     1.16232  0.00671261
         884     1.19426     1.16235  0.00670511
         885     1.19349     1.16239  0.00669763
         886      1.1926     1.16242  0.00669016
         887      1.1916     1.16245  0.00668269
         888      1.1905     1.16249  0.00667524
         889     1.18928     1.16252   0.0066678
         890     1.18796     1.16254  0.00666037
         891     1.18653     1.16257  0.00665295
         892     1.18499      1.1626  0.00664554
         893     1.18334     1.16262  0.00663814
         894     1.18158     1.16264  0.00663075
         895     1.17971     1.16266  0.00662337
         896     1.17774     1.16268    0.006616
         897     1.17566     1.16269  0.00660864
         898     1.17348      1.1627  0.00660129
         899     1.17118     1.16271  0.00659395
         900     1.16878     1.16272  0.00658663
         901     1.16627     1.16272  0.00657932
         902     1.16365     1.16272  0.00657202
         903     1.16091     1.16272  0.00656475
         904     1.15806     1.16272  0.00655749
         905     1.15509     1.16271  0.00655025
         906       1.152      1.1627  0.00654303
         907     1.14879     1.16268  0.00653583
         908     1.14544     1.16266  0.00652866
         909     1.14196     1.16264  0.00652152
         910     1.13835     1.16261  0.00651441
         911      1.1346     1.16258  0.00650733
         912     1.13069     1.16255  0.00650029
         913     1.12664     1.16251  0.00649329
         914     1.12243     1.16246  0.00648633
         915     1.11806     1.16242  0.00647942
         916     1.11352     1.16236  0.00647257
         917     1.10881      1.1623  0.00646577
         918     1.10392     1.16224  0.00645904
         919     1.09885     1.16217  0.00645238
